,migration_id,ver2_file_path,ver2_tree_path,ver2_signature,method_ver2
64,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-junit/src/test/java/net/jadler/junit/rule/JadlerRuleIntegrationTest.java,JadlerRuleIntegrationTest,jadlerUri__(),"private String jadlerUri() {
    return ""http://localhost:"" + port();
}"
65,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-junit/src/test/java/net/jadler/junit/rule/JadlerRuleIntegrationTest.java,JadlerRuleIntegrationTest,"header__(final String name, final String value)","private static HeaderMatcher header(final String name, final String value) {
    return new HeaderMatcher(name, value);
}"
66,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-junit/src/test/java/net/jadler/junit/rule/JadlerRuleIntegrationTest.java,JadlerRuleIntegrationTest.HeaderMatcher,"HeaderMatcher__(final String expectedName, final String expectedValue)","public HeaderMatcher(final String expectedName, final String expectedValue) {
    this.expectedName = expectedName;
    this.expectedValue = expectedValue;
}"
67,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-junit/src/test/java/net/jadler/junit/rule/JadlerRuleIntegrationTest.java,JadlerRuleIntegrationTest.HeaderMatcher,matches__(final Object item),"@Override
public boolean matches(final Object item) {
    if (item == null) {
        return false;
    }
    
    final Header actual = (Header) item;
    
    return this.expectedName.equals(actual.getName()) && this.expectedValue.equals(expectedValue);
}"
68,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-junit/src/test/java/net/jadler/junit/rule/JadlerRuleIntegrationTest.java,JadlerRuleIntegrationTest.HeaderMatcher,describeTo__(Description description),"@Override
public void describeTo(Description description) {
    description.appendText('<' + this.expectedName + "": "" + this.expectedValue + '>');
}"
69,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/utils/TestUtils.java,TestUtils,jadlerUri__(),"public static String jadlerUri() {
    return ""http://localhost:"" + port();
}"
70,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/utils/TestUtils.java,TestUtils,stringBodyOf__(final HttpResponse response),"public static String stringBodyOf(final HttpResponse response) throws IOException {
    final HttpEntity body = response.getEntity();
    final String charset = body.getContentType().getElements()[0].getParameterByName(""charset"").getValue();
    
    return IOUtils.toString(body.getContent(), charset);
}"
71,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/utils/TestUtils.java,TestUtils,rawBodyOf__(final HttpResponse response),"public static byte[] rawBodyOf(final HttpResponse response) throws IOException {
    return IOUtils.toByteArray(response.getEntity().getContent());
}"
72,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/utils/TestUtils.java,TestUtils.StatusRetriever,handleResponse__(final HttpResponse response),"@Override
public Integer handleResponse(final HttpResponse response) {
    return response.getStatusLine().getStatusCode();
}"
73,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/deprecated/DeprecatedDefaultsConfigurationTest.java,DeprecatedDefaultsConfigurationTest,cleanup__(),"@AfterClass
public static void cleanup() {
    Executor.closeIdleConnections();
}"
74,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/SuperDefaultsIntegrationTest.java,SuperDefaultsIntegrationTest,cleanup__(),"@AfterClass
public static void cleanup() {
    Executor.closeIdleConnections();
}"
75,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/StubbingResponseHeadersTest.java,StubbingResponseHeadersTest,cleanup__(),"@AfterClass
public static void cleanup() {
    Executor.closeIdleConnections();
}"
76,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/FacadeIntegrationTest.java,FacadeIntegrationTest,cleanup__(),"@AfterClass
public static void cleanup() {
    Executor.closeIdleConnections();
}"
77,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/TimeoutIntegrationTest.java,TimeoutIntegrationTest,cleanup__(),"@AfterClass
public static void cleanup() {
    Executor.closeIdleConnections();
}"
78,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/StubbingIntegrationTest.java,StubbingIntegrationTest,cleanup__(),"@AfterClass
public static void cleanup() {
    Executor.closeIdleConnections();
}"
79,jadler-mocking_jadler__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e__2d6d47d2f90174e874511dfc3e2f1f85d521cb8e,jadler-all/src/test/java/net/jadler/VerificationIntegrationTest.java,VerificationIntegrationTest,cleanup__(),"@AfterClass
public static void cleanup() {
    Executor.closeIdleConnections();
}"
80,codenvy_codenvy__8a0a2026919db64ed2a49c73f7950a1195c0efd7__8a0a2026919db64ed2a49c73f7950a1195c0efd7,preferences/impl/src/test/java/com/codenvy/cli/preferences/file/FilePreferencesTest.java,FilePreferencesTest,getPreferencesFile__(String resourceName),"protected FilePreferences getPreferencesFile(String resourceName) throws IOException {

    File tempPreferencesFile = File.createTempFile(""preferencesTest"", "".json"");
    tempPreferencesFile.deleteOnExit();
    try (InputStream is = FilePreferencesTest.class.getResourceAsStream(resourceName)) {
        if (is == null) {
            throw new IllegalStateException(""Unable to find the resource '"" + resourceName + ""'."");
        }
        Files.copy(is, tempPreferencesFile.toPath(), REPLACE_EXISTING);
    }

    // disable the save
    return new FilePreferences(tempPreferencesFile).setDisableSaveOnChanges();
}"
81,apache_helix__308c2cc6f45d9c942d9b4a8f52e4cf534528e2d5__308c2cc6f45d9c942d9b4a8f52e4cf534528e2d5,helix-core/src/test/java/org/apache/helix/manager/zk/TestZkFlapping.java,TestZkFlapping.ZkStateCountListener,handleSessionEstablishmentError__(Throwable var1),"@Override
public void handleSessionEstablishmentError(Throwable var1) throws Exception {
}"
82,apache_helix__308c2cc6f45d9c942d9b4a8f52e4cf534528e2d5__308c2cc6f45d9c942d9b4a8f52e4cf534528e2d5,helix-core/src/main/java/org/apache/helix/manager/zk/ZkCallbackCache.java,ZkCallbackCache,handleSessionEstablishmentError__(Throwable var1),"@Override
public void handleSessionEstablishmentError(Throwable var1) throws Exception {
}"
83,apache_helix__308c2cc6f45d9c942d9b4a8f52e4cf534528e2d5__308c2cc6f45d9c942d9b4a8f52e4cf534528e2d5,helix-core/src/main/java/org/apache/helix/manager/zk/ZKHelixManager.java,ZKHelixManager,handleSessionEstablishmentError__(Throwable var1),"@Override
public void handleSessionEstablishmentError(Throwable var1) throws Exception {
}"
84,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/authoriser/AuthorisationProvider.java,FACTORY,create__(Path keyFile),"public static AuthorisationProvider create(Path keyFile) throws IOException {
    return new OneDriveAuthorisationProvider(keyFile);
}"
85,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider,RWOneDriveProvider__(AuthorisationProvider authoriser),"public RWOneDriveProvider(AuthorisationProvider authoriser) {
    super(authoriser);
}"
86,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.WriteItemFacet,"WriteItemFacet__(String name, FileSystemInfoFacet fileSystemInfo, boolean multipart)","public WriteItemFacet(String name, FileSystemInfoFacet fileSystemInfo, boolean multipart) {
    this.name = name;
    this.fileSystemInfo = fileSystemInfo;
    this.multipart = multipart ? ""cid:content"" : null;
}"
87,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.UploadSessionFacet,UploadSessionFacet__(String name),"private UploadSessionFacet(String name) {
    this.item = new FileDetail(name);
}"
88,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/RWOneDriveProvider.java,RWOneDriveProvider.UploadSessionFacet.FileDetail,FileDetail__(String name),"public FileDetail(String name) {
    this.name = name;
}"
89,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/ROOneDriveProvider.java,ROOneDriveProvider,ROOneDriveProvider__(final AuthorisationProvider authoriser),"public ROOneDriveProvider(final AuthorisationProvider authoriser) {
    requestFactory =
            HTTP_TRANSPORT.createRequestFactory(new HttpRequestInitializer() {
                @Override
                public void initialize(HttpRequest request) {
                    request.setParser(new JsonObjectParser(JSON_FACTORY));
                    try {
                        request.getHeaders().setAuthorization(""bearer "" + authoriser.getAccessToken());
                    } catch (IOException e) {
                        throw Throwables.propagate(e);
                    }

                    request.setUnsuccessfulResponseHandler(new OneDriveResponseHandler(authoriser));
                }
            });
}"
90,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/serialization/JsonDateSerializer.java,JsonDateSerializer,serialize__(Date value),"public synchronized String serialize(Date value) {
    return df.format(value);
}"
91,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/serialization/JsonDateSerializer.java,JsonDateSerializer,deserialize__(String value),"public synchronized Date deserialize(String value) {
    try {
        return df.parse(value);
    } catch (ParseException e) {
        try {
            return df2.parse(value);
        } catch (ParseException e1) {
            throw Throwables.propagate(e);
        }

    }
}"
92,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveResponseHandler.java,OneDriveResponseHandler,OneDriveResponseHandler__(AuthorisationProvider authoriser),"public OneDriveResponseHandler(AuthorisationProvider authoriser) {
    this.authoriser = authoriser;
}"
93,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveResponseHandler.java,OneDriveResponseHandler,"handleResponse__(HttpRequest request, HttpResponse response, boolean supportsRetry)","@Override
public boolean handleResponse(HttpRequest request, HttpResponse response, boolean supportsRetry) throws IOException {

    if (!supportsRetry) {
        return false;
    }

    if (response.getStatusCode() == HttpStatusCodes.STATUS_CODE_UNAUTHORIZED) {
        authoriser.refresh();
        return true;
    }

    // check if back-off is required for this response
    if (isRequired(response)) {
        try {
            return BackOffUtils.next(sleeper, backOff);
        } catch (InterruptedException exception) {
            // ignore
        }
    }

    return false;
}"
94,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveResponseHandler.java,OneDriveResponseHandler,isRequired__(HttpResponse httpResponse),"public boolean isRequired(HttpResponse httpResponse) {
    return httpResponse.getStatusCode() / 100 == 5 || httpResponse.getStatusCode() == 429;
}"
95,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/authoriser/OneDriveAuthorisationProvider.java,OneDriveAuthorisationProvider,getTokenFromCode__(final String code),"private void getTokenFromCode(final String code) throws IOException {

    log.debug(""Fetching authorisation token using authorisation code"");
    HttpRequest request =
            HTTP_TRANSPORT.createRequestFactory().buildGetRequest(new GenericUrl(""https://login.live.com/oauth20_token.srf"") {
                @Key(""client_id"")
                private String id = clientId;
                @Key(""client_secret"")
                private String secret = clientSecret;
                @Key
                private String authCode = code;
                @Key(""grant_type"")
                private String grantType = ""authorization_code"";
                @Key(""redirect_uri"")
                private String redirect = ""https://login.live.com/oauth20_desktop.srf"";
            });

    request.setParser(new JsonObjectParser(JSON_FACTORY));

    processResponse(request.execute());
}"
96,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/authoriser/OneDriveAuthorisationProvider.java,OneDriveAuthorisationProvider,getTokenFromRefreshToken__(final String refreshToken),"private void getTokenFromRefreshToken(final String refreshToken) throws IOException {

    log.debug(""Fetching authorisation token using refresh token"");

    HttpRequest request =
            HTTP_TRANSPORT.createRequestFactory().buildGetRequest(new GenericUrl(""https://login.live.com/oauth20_token.srf"") {
                @Key(""client_id"")
                private String id = clientId;
                @Key(""client_secret"")
                private String secret = clientSecret;
                @Key(""refresh_token"")
                private String token = refreshToken;
                @Key(""grant_type"")
                private String grantType = ""refresh_token"";
                @Key(""redirect_uri"")
                private String redirect = ""https://login.live.com/oauth20_desktop.srf"";
            });

    request.setParser(new JsonObjectParser(JSON_FACTORY));

    processResponse(request.execute());
}"
97,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,OneDriveUrl__(String encodedUrl),"public OneDriveUrl(String encodedUrl) {
    super(encodedUrl);
}"
98,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,defaultDrive__(),"public static OneDriveUrl defaultDrive() {
    return new OneDriveUrl(rootUrl + ""/drive"");
}"
99,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,driveRoot__(),"public static OneDriveUrl driveRoot() {
    return new OneDriveUrl(rootUrl + ""/drive/root"");
}"
100,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,children__(String id),"public static OneDriveUrl children(String id) {
    return new OneDriveUrl(rootUrl + ""/drive/items/"" + id + ""/children"");
}"
101,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,"putContent__(String id, String name)","public static OneDriveUrl putContent(String id, String name) {
    return new OneDriveUrl(rootUrl + ""/drive/items/"" + id + "":/"" + name + "":/content"");
}"
102,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,postMultiPart__(String id),"public static OneDriveUrl postMultiPart(String id) {
    return new OneDriveUrl(rootUrl + ""/drive/items/"" + id + ""/children"");
}"
103,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,"createUploadSession__(String id, String name)","public static OneDriveUrl createUploadSession(String id, String name) {
    return new OneDriveUrl(rootUrl + ""/drive/items/"" + id + "":/"" + name + "":/upload.createSession"");
}"
104,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,getPath__(String path),"public static OneDriveUrl getPath(String path) {
    return new OneDriveUrl(rootUrl + ""/drive/root:/"" + path);
}"
105,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,item__(String id),"public static GenericUrl item(String id) {
    return new OneDriveUrl(rootUrl + ""/drive/items/"" + id);
}"
106,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,content__(String id),"public static GenericUrl content(String id) {
    return new OneDriveUrl(rootUrl + ""/drive/items/"" + id + ""/content"");
}"
107,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveUrl.java,OneDriveUrl,setToken__(String token),"public void setToken(String token) {
    this.token = token;
}"
108,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveProvider.java,FACTORY,readOnlyApi__(AuthorisationProvider authoriser),"public static OneDriveProvider readOnlyApi(AuthorisationProvider authoriser) {
    return new ROOneDriveProvider(authoriser);
}"
109,wooti_onedrive-java-client__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d__0b7ee1a476e4a315bfb18842b1978cc6cc450b6d,src/main/java/com/wouterbreukink/onedrive/client/OneDriveProvider.java,FACTORY,readWriteApi__(AuthorisationProvider authoriser),"public static OneDriveProvider readWriteApi(AuthorisationProvider authoriser) {
    return new RWOneDriveProvider(authoriser);
}"
110,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/security/FF4jRolesResourceFilterFactory.java,FF4jRolesResourceFilterFactory,create__(AbstractMethod am),"@Override
public List<ResourceFilter> create(AbstractMethod am) {        
    
    // Enable authorization through RolesAllowed and JSR250 annotation
    List<ResourceFilter> rolesFilters = super.create(am);
    if (null == rolesFilters) {
        rolesFilters = new ArrayList<ResourceFilter>();
    }

    // Convert ionto mutable List, so as to add more filters that we need
    // (RolesAllowedResourceFilterFactory generates immutable list of filters)
    List<ResourceFilter> filters = new ArrayList<ResourceFilter>(rolesFilters);
    
    // As Authorization is enable, authenticate is mandator and came first
    filters.add(0, new FF4jSecurityContextFilter());

    return filters;
}"
111,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,EventRepositoryApiBean__(),"public EventRepositoryApiBean() {
}"
112,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,"EventRepositoryApiBean__(EventRepository evtRepository, Long start, Long end)","public EventRepositoryApiBean(EventRepository evtRepository, Long start, Long end) {
    type = evtRepository.getClass().getCanonicalName();
    // Today
    if (start == null) {
        Calendar c = Calendar.getInstance();
        c.set(Calendar.HOUR_OF_DAY, 0);
        c.set(Calendar.MINUTE, 0);
        c.set(Calendar.SECOND, 0);
        start = c.getTimeInMillis();
    }
    // Tomorrow 00:00
    if (end == null) {
        Calendar c2 = Calendar.getInstance();
        c2.setTime(new Date(System.currentTimeMillis() + 1000 * 3600 * 24));
        c2.set(Calendar.HOUR_OF_DAY, 0);
        c2.set(Calendar.MINUTE, 0);
        c2.set(Calendar.SECOND, 0);
        end = c2.getTimeInMillis();
    }
    // Create PIE
    PieChart pie = evtRepository.getHitsPieChart(start, end);
    eventsPie = new PieChartApiBean(pie);
    // Create BARCHART
    BarChart bc = evtRepository.getHitsBarChart(start, end, 24);
    barChart = new BarChartApiBean(bc);
    // Total Count
    for(PieSector sector : pie.getSectors()) {
        hitCount += sector.getValue();
    }
}"
113,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,getType__(),"public String getType() {
    return type;
}"
114,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,setType__(String type),"public void setType(String type) {
    this.type = type;
}"
115,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,getHitCount__(),"public int getHitCount() {
    return hitCount;
}"
116,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,setHitCount__(int hitCount),"public void setHitCount(int hitCount) {
    this.hitCount = hitCount;
}"
117,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,getEventsPie__(),"public PieChartApiBean getEventsPie() {
    return eventsPie;
}"
118,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,setEventsPie__(PieChartApiBean eventsPie),"public void setEventsPie(PieChartApiBean eventsPie) {
    this.eventsPie = eventsPie;
}"
119,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,getBarChart__(),"public BarChartApiBean getBarChart() {
    return barChart;
}"
120,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/EventRepositoryApiBean.java,EventRepositoryApiBean,setBarChart__(BarChartApiBean barChart),"public void setBarChart(BarChartApiBean barChart) {
    this.barChart = barChart;
}"
121,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/AuthorizationsManagerApiBean.java,AuthorizationsManagerApiBean,AuthorizationsManagerApiBean__(),"public AuthorizationsManagerApiBean() {
}"
122,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/AuthorizationsManagerApiBean.java,AuthorizationsManagerApiBean,AuthorizationsManagerApiBean__(AuthorizationsManager authMger),"public AuthorizationsManagerApiBean(AuthorizationsManager authMger) {
    type = authMger.getClass().getCanonicalName();
    permissions = new ArrayList<String>(authMger.listAllPermissions());
}"
123,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/AuthorizationsManagerApiBean.java,AuthorizationsManagerApiBean,getType__(),"public String getType() {
    return type;
}"
124,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/AuthorizationsManagerApiBean.java,AuthorizationsManagerApiBean,setType__(String type),"public void setType(String type) {
    this.type = type;
}"
125,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/AuthorizationsManagerApiBean.java,AuthorizationsManagerApiBean,getPermissions__(),"public List<String> getPermissions() {
    return permissions;
}"
126,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/AuthorizationsManagerApiBean.java,AuthorizationsManagerApiBean,setPermissions__(List<String> permissions),"public void setPermissions(List<String> permissions) {
    this.permissions = permissions;
}"
127,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureStoreApiBean.java,FeatureStoreApiBean,FeatureStoreApiBean__(),"public FeatureStoreApiBean() {
}"
128,ff4j_ff4j__f12d3871afd0645aeb354e5a91f1b8047687206f__f12d3871afd0645aeb354e5a91f1b8047687206f,ff4j-webapi/src/main/java/org/ff4j/web/api/resources/domain/FeatureStoreApiBean.java,FeatureStoreApiBean,FeatureStoreApiBean__(FeatureStore featureStore),"public FeatureStoreApiBean(FeatureStore featureStore) {
    type = featureStore.getClass().getCanonicalName();
    if (featureStore.isCached()) {
        cache = new CacheApiBean(featureStore);
    }
    features = new ArrayList<String>(featureStore.readAll().keySet());
    groups   = new ArrayList<String>(featureStore.readAllGroups());
    numberOfFeatures = features.size();
    numberOfGroups = groups.size();
}"
